Driving_License,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Age_group
1,0,0,1,38960.0,152.0,227,1,1
1,0,1,1,57670.0,122.0,115,0,3
1,0,1,1,40893.0,124.0,252,0,2
1,1,1,0,30045.0,26.0,13,0,3
1,0,0,1,54762.0,152.0,80,0,1
1,0,1,1,2630.0,156.0,284,1,2
1,1,0,0,35208.0,152.0,90,0,2
1,1,0,0,48427.0,152.0,42,0,2
1,1,1,0,49324.0,124.0,242,0,2
1,0,1,1,31327.0,26.0,202,1,3
1,1,0,0,29554.0,152.0,249,0,2
1,1,0,0,2630.0,1.0,102,0,2
1,0,0,1,2630.0,26.0,202,1,2
1,1,1,0,63213.0,26.0,256,0,3
1,0,1,1,30566.0,124.0,120,0,2
1,0,1,0,61146.0,26.0,292,0,3
1,1,1,0,2630.0,26.0,282,0,2
1,0,1,1,42990.0,26.0,222,0,3
1,1,1,0,41131.0,13.0,263,0,3
1,1,1,0,31649.0,124.0,40,0,2
1,1,0,0,29841.0,152.0,269,0,2
1,0,1,1,38016.0,26.0,131,1,3
1,0,1,0,38378.0,124.0,203,0,2
1,1,0,0,33631.0,160.0,197,0,1
1,0,0,0,25462.0,152.0,187,0,2
1,1,0,0,34810.0,152.0,293,0,2
1,0,1,1,2630.0,26.0,124,0,2
1,1,1,0,28447.0,124.0,194,0,3
1,1,1,1,2630.0,124.0,247,0,3
1,1,1,0,58928.0,124.0,193,0,2
1,1,1,0,45242.0,124.0,211,0,3
1,1,1,0,27102.0,152.0,160,0,2
1,0,1,1,63597.0,26.0,110,0,2
1,0,2,1,2630.0,156.0,264,0,3
1,0,2,1,46674.0,16.0,171,1,3
1,1,1,0,2630.0,124.0,79,0,2
1,0,1,1,48727.0,26.0,287,0,3
1,0,2,1,34251.0,124.0,278,1,2
1,1,0,0,62744.0,152.0,31,0,1
1,1,1,0,30736.0,154.0,197,0,4
1,0,0,1,44914.0,152.0,35,0,1
1,0,1,1,25683.0,124.0,79,0,2
1,1,0,0,28195.0,152.0,270,0,1
1,0,0,1,30257.0,152.0,131,0,1
1,0,2,1,33009.0,26.0,170,0,2
1,0,0,1,23162.0,152.0,222,0,1
1,1,0,0,28907.0,152.0,248,0,1
1,0,1,1,26284.0,124.0,94,0,3
1,1,0,0,33295.0,152.0,153,0,1
1,0,1,1,54167.0,26.0,230,0,3
1,1,0,0,30203.0,152.0,104,0,2
1,1,0,0,28605.0,152.0,81,0,2
1,0,1,1,35163.0,26.0,210,1,2
1,0,1,1,2630.0,26.0,144,1,2
1,1,0,0,28057.0,152.0,144,0,2
1,1,0,0,25299.0,152.0,293,0,1
1,0,2,1,31115.0,26.0,263,0,2
1,0,0,1,38916.0,151.0,186,0,1
1,1,1,1,43159.0,124.0,218,0,2
1,1,1,0,2630.0,30.0,281,0,3
0,1,1,0,49627.0,26.0,113,0,3
1,1,1,0,38591.0,124.0,102,0,3
1,0,0,1,28103.0,152.0,27,0,1
1,0,1,1,35992.0,26.0,248,0,3
1,0,1,0,48375.0,124.0,201,0,2
1,1,1,0,29254.0,124.0,284,0,3
1,1,0,0,27460.0,152.0,79,0,2
1,0,1,1,2630.0,156.0,196,1,2
1,0,1,1,55791.0,26.0,202,0,3
1,0,1,1,2630.0,26.0,166,1,1
1,1,0,0,37118.0,152.0,292,0,1
1,1,0,0,25019.0,152.0,219,0,2
1,0,0,0,35693.0,152.0,299,0,1
1,1,0,0,44333.0,152.0,52,0,1
1,0,1,1,40695.0,124.0,88,1,3
1,1,1,0,48928.0,124.0,120,0,3
1,1,1,0,2630.0,9.0,122,0,2
1,0,0,1,32891.0,152.0,254,0,1
1,1,1,0,2630.0,156.0,88,0,2
1,1,0,0,25456.0,152.0,99,0,2
1,1,0,0,26797.0,152.0,103,0,2
1,1,0,0,27143.0,152.0,167,0,1
1,0,1,1,2630.0,156.0,221,0,1
1,1,0,0,23199.0,152.0,136,0,2
1,1,1,1,47167.0,124.0,222,0,2
1,0,0,0,27229.0,152.0,257,0,2
1,0,1,0,2630.0,122.0,269,0,2
1,0,0,1,27119.0,152.0,211,0,1
1,0,1,1,34996.0,124.0,263,1,2
1,1,1,0,37667.0,124.0,193,0,2
1,1,0,0,24002.0,152.0,194,0,2
1,1,0,0,2630.0,160.0,281,0,1
1,0,0,1,2630.0,156.0,192,1,2
1,0,0,1,25850.0,152.0,243,0,2
1,1,1,0,29361.0,124.0,73,0,2
1,0,1,1,30393.0,124.0,75,1,2
1,1,0,0,26980.0,152.0,132,0,2
1,0,1,1,68852.0,26.0,288,1,2
1,1,0,0,36210.0,152.0,275,0,1
1,1,0,0,44103.0,152.0,226,0,1
1,0,2,1,2630.0,26.0,282,1,3
1,0,1,1,34966.0,124.0,200,0,2
1,1,0,0,35436.0,152.0,276,0,2
1,1,0,0,30266.0,152.0,218,0,2
1,0,1,1,32140.0,26.0,55,0,2
1,0,0,1,2630.0,156.0,281,0,2
1,0,2,1,41777.0,163.0,179,0,4
1,0,0,1,39014.0,26.0,121,1,2
1,1,0,0,33395.0,152.0,79,0,2
1,0,1,1,43793.0,26.0,44,1,2
1,1,0,0,27311.0,152.0,133,0,2
1,1,0,0,27255.0,160.0,59,0,1
1,1,0,0,23960.0,152.0,99,0,1
1,0,1,1,2630.0,124.0,105,1,3
1,0,1,1,58476.0,124.0,28,0,4
1,0,0,0,39711.0,152.0,66,0,2
1,1,1,0,29650.0,124.0,145,0,2
1,0,1,1,2630.0,156.0,86,0,3
1,1,0,0,32806.0,26.0,136,0,2
1,1,1,0,54362.0,124.0,141,0,2
1,1,0,0,71397.0,152.0,172,0,2
1,1,0,0,31704.0,152.0,278,0,1
1,0,1,1,2630.0,124.0,297,0,3
1,0,1,1,33922.0,23.0,184,0,3
1,1,1,1,2630.0,156.0,185,0,3
1,0,1,1,63882.0,124.0,53,0,3
1,0,1,1,25467.0,26.0,231,0,2
1,1,0,0,2630.0,152.0,283,0,2
1,0,1,0,2630.0,26.0,123,0,2
1,0,0,1,27913.0,152.0,47,0,2
1,1,0,0,36429.0,152.0,298,0,2
1,0,1,1,33647.0,124.0,187,0,2
1,1,1,0,35698.0,120.0,71,0,2
1,0,1,1,2630.0,156.0,103,0,3
1,0,1,1,39284.0,26.0,24,0,3
1,1,1,1,50808.0,26.0,217,0,3
1,0,1,1,2630.0,124.0,160,0,2
1,1,0,0,40561.0,152.0,99,0,1
1,1,0,0,37265.0,152.0,263,0,2
1,0,1,1,39509.0,163.0,113,0,2
1,1,0,0,21710.0,152.0,141,0,1
1,1,1,0,2630.0,124.0,82,0,3
1,0,0,1,32598.0,152.0,158,0,2
1,1,1,0,29134.0,26.0,256,0,3
1,0,1,1,25198.0,26.0,159,1,3
1,0,1,1,56911.0,26.0,48,1,2
1,1,0,0,24254.0,152.0,142,0,2
1,1,0,0,2630.0,152.0,273,0,2
1,0,1,1,2630.0,26.0,196,0,3
1,0,1,1,34278.0,26.0,192,0,3
1,1,0,0,25133.0,152.0,113,0,1
1,1,1,0,63640.0,26.0,172,0,2
1,1,0,0,27378.0,152.0,243,0,2
1,0,1,0,38452.0,25.0,217,0,3
1,0,1,1,36188.0,26.0,247,1,2
1,1,0,0,32574.0,152.0,172,0,2
1,0,1,1,44200.0,124.0,144,1,3
1,0,1,1,47217.0,124.0,80,0,3
1,0,1,1,2630.0,26.0,82,0,2
1,0,1,1,38118.0,124.0,120,0,3
1,1,1,0,36715.0,124.0,27,0,3
1,0,1,1,54770.0,26.0,207,0,3
1,1,1,0,30914.0,152.0,231,0,2
1,0,1,1,2630.0,157.0,162,0,3
1,0,1,1,46410.0,124.0,165,1,2
1,1,1,0,44580.0,26.0,228,0,2
1,0,0,1,25140.0,152.0,252,0,1
1,0,1,1,33402.0,124.0,224,0,3
1,1,0,0,39881.0,152.0,251,0,1
1,0,0,1,46434.0,152.0,251,0,1
1,0,1,1,43298.0,26.0,270,0,2
1,0,0,1,2630.0,152.0,79,0,1
1,0,1,1,39573.0,13.0,296,0,2
1,0,2,1,43961.0,150.0,124,0,2
1,0,1,1,2630.0,156.0,237,0,3
1,0,1,0,33020.0,124.0,37,1,2
1,0,1,1,30897.0,124.0,253,0,2
1,0,1,1,38290.0,26.0,185,0,2
1,1,0,0,26694.0,26.0,122,0,2
1,1,0,0,36991.0,152.0,287,0,1
1,1,0,0,25278.0,152.0,187,0,1
1,0,1,0,25094.0,124.0,278,0,2
1,1,1,0,40642.0,26.0,268,0,3
1,0,1,1,23197.0,26.0,220,0,2
1,0,1,1,38120.0,124.0,101,1,2
1,1,1,0,2630.0,124.0,206,0,3
1,0,1,1,28785.0,124.0,256,0,3
1,0,0,1,31321.0,152.0,53,0,2
1,1,1,1,37262.0,26.0,245,0,3
1,1,0,0,27229.0,152.0,155,0,1
1,1,0,0,29676.0,152.0,298,0,1
1,0,1,1,30320.0,31.0,228,0,2
1,0,1,1,35144.0,8.0,79,0,2
1,0,2,1,53767.0,26.0,286,1,2
1,1,1,0,34871.0,145.0,160,0,3
1,1,1,0,2630.0,26.0,157,0,2
1,0,1,1,2630.0,26.0,23,0,2
1,0,1,1,35149.0,26.0,264,1,2
1,1,1,0,2630.0,156.0,295,0,2
1,1,1,0,44615.0,124.0,79,0,3
1,1,0,0,37161.0,152.0,218,0,2
1,0,1,1,22162.0,124.0,272,0,2
1,0,1,0,2630.0,26.0,60,0,3
1,0,1,1,36704.0,124.0,93,0,1
1,1,1,0,47210.0,19.0,36,0,3
1,1,1,0,27697.0,124.0,147,0,2
1,1,0,0,27790.0,152.0,268,0,1
1,1,0,0,28377.0,152.0,13,0,2
1,0,1,1,36219.0,124.0,277,0,2
1,0,1,1,35018.0,26.0,231,1,2
1,0,2,1,27798.0,124.0,176,1,2
1,0,1,1,33047.0,7.0,152,0,3
1,1,1,0,23672.0,124.0,235,0,2
1,0,1,1,2630.0,157.0,233,0,2
1,1,1,0,43834.0,26.0,84,0,3
1,1,0,0,30809.0,152.0,293,0,1
1,1,0,0,44657.0,152.0,222,0,2
1,0,0,1,2630.0,152.0,136,0,2
1,1,1,1,30485.0,157.0,268,0,2
1,0,1,1,46225.0,124.0,227,1,3
1,0,2,1,32592.0,124.0,108,1,3
1,0,0,1,35294.0,152.0,244,0,1
1,1,1,0,54538.0,8.0,122,0,3
1,1,1,0,27339.0,120.0,196,0,4
1,1,0,0,28385.0,152.0,42,0,1
1,1,0,0,30188.0,152.0,245,0,2
1,1,0,0,27265.0,152.0,68,0,1
1,1,1,0,85313.0,26.0,256,0,2
1,1,0,0,31612.0,152.0,132,0,2
1,0,1,1,2630.0,156.0,64,0,2
1,0,1,1,2630.0,124.0,205,0,2
1,1,0,1,28990.0,152.0,197,0,2
1,1,0,0,27978.0,152.0,18,0,2
1,0,0,1,2630.0,158.0,175,0,2
1,0,1,1,49842.0,124.0,238,0,2
1,0,1,1,48728.0,26.0,95,0,3
1,0,1,0,34893.0,26.0,243,0,3
1,1,0,0,2630.0,152.0,260,0,2
1,0,1,1,35122.0,154.0,269,0,2
1,0,2,1,32357.0,124.0,64,1,2
1,0,1,1,36013.0,26.0,90,1,3
1,1,1,0,24887.0,152.0,88,0,2
1,0,1,1,2630.0,55.0,275,0,2
1,0,1,1,2630.0,124.0,69,0,1
1,1,1,0,27893.0,26.0,139,0,2
1,0,2,1,32763.0,26.0,156,0,3
1,1,0,0,2630.0,152.0,104,0,2
1,0,0,1,25978.0,152.0,256,1,1
1,1,1,0,20402.0,152.0,91,0,3
1,1,1,0,64214.0,26.0,245,0,3
1,0,0,1,35149.0,152.0,286,1,1
1,0,0,1,39269.0,152.0,257,0,2
1,1,1,0,28596.0,11.0,256,0,3
1,1,1,0,34834.0,26.0,254,0,2
1,1,1,0,31084.0,152.0,275,0,2
1,1,1,1,2630.0,26.0,173,0,2
1,0,1,1,59615.0,26.0,259,0,3
1,0,0,1,25387.0,152.0,142,1,1
1,0,0,1,31597.0,152.0,186,1,2
1,0,1,1,25410.0,124.0,84,0,2
1,1,0,0,36537.0,152.0,94,0,1
1,0,1,1,2630.0,156.0,65,1,2
1,1,1,0,98650.0,4.0,178,0,3
1,1,0,0,34334.0,152.0,118,0,1
1,1,1,0,45930.0,26.0,10,0,2
1,1,0,0,27150.0,152.0,110,0,2
1,1,0,0,51162.0,152.0,241,0,1
1,0,1,1,2630.0,124.0,21,0,2
1,1,1,1,24206.0,26.0,109,0,2
1,1,1,0,32416.0,152.0,26,0,2
1,1,0,0,27758.0,152.0,252,0,1
1,1,1,0,2630.0,152.0,140,0,2
1,1,0,0,33898.0,152.0,131,0,1
1,1,1,0,49015.0,26.0,290,0,2
1,0,1,0,2630.0,26.0,129,0,2
1,0,1,1,29974.0,124.0,258,0,2
1,0,1,1,50488.0,122.0,22,0,2
1,1,0,0,31371.0,152.0,59,0,1
1,0,0,1,51432.0,160.0,131,0,1
1,0,0,1,34544.0,152.0,293,0,1
1,0,0,1,24376.0,152.0,124,0,2
1,1,0,1,33805.0,152.0,128,0,2
1,1,0,0,27429.0,152.0,230,0,1
1,1,1,0,29714.0,8.0,62,0,2
1,0,1,1,38349.0,26.0,278,0,2
1,1,0,0,2630.0,152.0,172,0,1
1,0,0,1,29555.0,152.0,83,0,2
1,0,1,1,2630.0,155.0,77,0,2
1,1,0,0,52729.0,152.0,101,0,2
1,0,1,1,2630.0,154.0,72,0,2
1,1,1,0,22491.0,124.0,151,0,2
1,1,1,0,28172.0,26.0,265,0,3
1,0,2,1,39199.0,26.0,233,0,2
1,1,0,0,29056.0,152.0,294,0,1
1,0,1,1,46970.0,124.0,56,1,3
1,1,1,0,44950.0,124.0,164,0,2
1,1,0,0,35926.0,152.0,99,0,1
1,0,1,1,53773.0,26.0,84,1,3
1,1,0,0,40363.0,160.0,193,0,1
1,0,1,1,38155.0,26.0,120,1,2
1,0,0,1,35310.0,152.0,149,0,1
1,1,1,0,26551.0,124.0,82,0,2
1,1,0,0,33916.0,152.0,292,0,1
1,1,0,0,88577.0,152.0,31,0,2
1,1,0,0,28361.0,152.0,18,0,2
1,0,2,1,31262.0,26.0,232,1,2
1,1,0,0,38757.0,152.0,198,0,1
1,0,0,0,32820.0,152.0,245,0,2
1,0,2,1,46639.0,124.0,122,0,3
1,1,1,1,47707.0,26.0,130,0,3
1,0,1,1,2630.0,26.0,106,0,2
1,0,1,1,2630.0,156.0,125,0,3
1,0,2,1,37047.0,124.0,93,0,3
1,1,1,0,29333.0,26.0,211,0,2
1,0,0,1,25696.0,152.0,32,0,1
1,0,1,1,29990.0,26.0,222,1,2
1,0,0,1,23983.0,152.0,172,0,1
1,0,1,1,2630.0,157.0,291,1,3
1,0,1,1,51477.0,26.0,180,0,3
1,0,1,1,2630.0,155.0,288,1,3
1,1,0,0,32257.0,160.0,60,0,1
1,0,1,1,35125.0,124.0,232,0,2
1,0,2,1,2630.0,156.0,233,0,2
1,1,0,0,45381.0,152.0,14,0,2
1,0,1,1,39474.0,26.0,246,0,3
1,0,0,1,44901.0,124.0,181,1,2
1,0,1,1,32543.0,154.0,54,1,2
1,0,0,1,31071.0,124.0,147,0,2
1,0,1,1,28149.0,26.0,171,0,2
1,1,1,0,30657.0,26.0,116,0,2
1,0,1,0,2630.0,156.0,126,0,3
1,0,2,1,48659.0,124.0,37,0,3
1,1,1,0,30451.0,124.0,229,0,2
1,0,1,1,34270.0,26.0,237,0,3
1,1,0,0,36202.0,152.0,53,0,1
1,0,0,1,26312.0,152.0,163,1,2
1,0,0,1,2630.0,151.0,138,0,1
1,0,1,1,52856.0,124.0,233,0,2
1,1,1,0,32920.0,124.0,209,0,3
1,0,1,0,25589.0,152.0,82,0,2
1,0,1,1,49168.0,124.0,296,0,3
1,0,1,0,43922.0,124.0,282,0,2
1,0,1,1,2630.0,25.0,191,0,3
1,1,0,0,21749.0,152.0,293,0,1
1,0,1,1,2630.0,157.0,67,0,3
1,1,0,0,47464.0,152.0,210,0,1
1,1,1,0,32524.0,124.0,234,0,2
1,1,1,0,40404.0,122.0,65,0,2
1,0,1,0,35449.0,26.0,287,0,2
1,1,0,0,29600.0,152.0,22,0,1
1,0,0,1,32582.0,152.0,237,0,1
1,0,1,1,36767.0,124.0,161,0,2
1,0,1,0,2630.0,154.0,268,0,2
1,1,0,0,31884.0,152.0,207,0,1
1,1,0,0,30991.0,152.0,92,0,2
1,0,0,1,31857.0,152.0,256,0,1
1,1,1,0,28189.0,124.0,195,0,2
1,0,1,1,54768.0,26.0,64,1,2
1,1,0,0,28861.0,151.0,173,0,2
1,1,0,0,54401.0,152.0,248,0,1
1,1,0,0,55710.0,152.0,193,0,1
1,0,0,0,2630.0,1.0,125,0,2
1,0,1,1,2630.0,26.0,214,0,3
1,1,0,0,2630.0,26.0,291,0,2
1,0,1,0,2630.0,155.0,151,0,2
1,1,0,0,28605.0,152.0,193,0,2
1,1,0,0,39411.0,152.0,248,0,1
1,0,1,1,27215.0,19.0,39,1,2
1,1,0,0,27403.0,152.0,70,0,2
1,1,0,0,34289.0,152.0,222,0,2
1,1,0,0,28585.0,152.0,227,0,2
1,1,0,0,31024.0,152.0,111,0,1
1,0,1,1,33264.0,124.0,213,0,2
1,1,1,1,34284.0,26.0,135,0,2
1,1,0,0,2630.0,152.0,115,0,2
1,0,1,1,29093.0,26.0,206,0,2
1,1,0,0,31471.0,152.0,115,0,2
1,1,1,0,38296.0,124.0,241,0,2
1,0,1,1,35209.0,26.0,258,0,3
1,1,0,0,23253.0,152.0,62,0,1
1,1,0,0,27272.0,152.0,216,0,1
1,0,2,1,75531.0,26.0,250,1,3
1,1,1,0,31661.0,154.0,104,0,2
1,0,0,0,35330.0,152.0,174,0,1
1,0,1,1,26058.0,26.0,283,0,3
1,0,1,1,2630.0,157.0,170,0,2
1,1,0,0,2630.0,152.0,221,0,2
1,1,1,0,34156.0,25.0,245,0,3
1,1,0,0,32389.0,152.0,32,0,1
1,0,0,1,39719.0,152.0,98,0,1
1,1,1,0,32336.0,26.0,206,0,2
1,1,1,0,35685.0,26.0,292,0,3
1,1,0,0,24316.0,160.0,165,0,2
1,0,1,1,2630.0,156.0,110,0,3
1,1,0,0,23706.0,152.0,130,0,2
1,1,0,0,37367.0,152.0,213,0,1
1,0,0,1,43187.0,152.0,187,0,1
1,1,1,0,2630.0,26.0,99,0,3
1,0,1,1,48154.0,122.0,64,0,2
1,1,1,1,31441.0,124.0,190,0,3
1,1,0,0,38252.0,152.0,187,0,1
1,1,0,0,46679.0,152.0,99,0,2
1,1,0,0,39062.0,152.0,78,0,1
1,0,0,0,2630.0,152.0,197,0,2
1,1,0,0,29772.0,152.0,81,0,2
1,1,0,0,25161.0,152.0,258,0,1
1,0,1,1,29688.0,26.0,47,1,2
1,0,1,1,30121.0,124.0,185,0,3
1,0,0,1,29988.0,160.0,166,0,1
1,0,0,1,25365.0,160.0,70,0,2
1,1,0,0,46633.0,152.0,287,0,1
1,1,0,0,26137.0,152.0,88,0,2
1,1,1,0,47505.0,52.0,214,0,3
1,1,1,0,2630.0,26.0,291,0,2
1,1,0,1,27962.0,152.0,248,0,1
1,1,0,0,28982.0,152.0,267,0,1
1,1,1,0,2630.0,124.0,278,0,2
1,0,2,1,79956.0,124.0,54,1,3
1,1,0,0,62497.0,152.0,293,0,1
1,0,1,1,43748.0,26.0,153,0,3
1,1,0,0,23776.0,152.0,272,0,1
1,1,0,0,30067.0,152.0,298,0,1
1,1,1,0,2630.0,124.0,113,0,3
1,0,1,1,44150.0,11.0,214,0,3
0,0,2,1,33781.0,26.0,187,0,3
1,1,1,0,30933.0,26.0,51,0,2
1,1,1,0,2630.0,124.0,177,0,2
1,0,2,1,43961.0,26.0,297,1,2
1,0,0,1,48859.0,152.0,99,0,1
1,0,1,1,46293.0,124.0,153,1,3
1,1,0,1,2630.0,156.0,282,0,1
1,0,1,1,2630.0,156.0,178,0,2
1,0,2,1,42804.0,26.0,292,0,3
1,0,1,1,24884.0,124.0,83,0,2
1,0,1,1,2630.0,26.0,78,0,2
1,1,0,0,27173.0,160.0,214,0,1
1,0,1,0,43943.0,122.0,107,0,2
1,0,1,1,36207.0,124.0,296,0,2
1,1,1,0,29385.0,26.0,40,0,2
1,1,1,0,29889.0,136.0,217,0,3
1,0,0,1,35369.0,152.0,187,0,2
1,1,1,0,56538.0,26.0,106,0,2
1,1,0,0,42506.0,160.0,157,0,1
1,1,0,0,29900.0,152.0,202,0,1
1,0,1,1,53537.0,26.0,134,0,3
1,1,1,0,41744.0,52.0,136,0,2
1,1,0,0,2630.0,152.0,207,0,1
1,0,1,1,2630.0,26.0,83,0,4
1,1,1,1,31660.0,26.0,263,0,3
1,1,0,0,44391.0,152.0,271,0,1
1,0,1,1,44373.0,25.0,121,0,3
1,0,1,0,29458.0,124.0,192,0,2
1,0,1,1,36696.0,26.0,144,1,2
1,1,1,0,28308.0,124.0,129,0,2
1,1,1,0,2630.0,26.0,88,0,3
1,0,1,1,32820.0,122.0,183,1,3
1,0,1,1,31860.0,26.0,165,0,3
1,1,0,0,2630.0,160.0,206,0,2
1,1,1,0,38082.0,155.0,249,0,2
1,0,0,0,29939.0,152.0,271,0,1
1,0,1,1,2630.0,156.0,95,0,3
1,0,1,1,2630.0,154.0,37,1,3
1,1,0,0,71712.0,152.0,203,0,2
1,0,1,1,23291.0,26.0,94,0,3
1,0,1,1,56985.0,3.0,283,0,3
1,0,1,1,54566.0,124.0,297,0,3
1,1,1,0,2630.0,26.0,142,0,3
1,1,0,0,27576.0,152.0,245,0,2
1,1,0,0,28183.0,160.0,209,0,1
1,0,1,1,29094.0,122.0,208,1,3
1,0,0,1,26147.0,160.0,83,0,1
1,1,1,0,41812.0,124.0,201,0,2
1,0,2,1,49848.0,44.0,241,1,3
1,0,2,1,47478.0,26.0,213,0,3
1,0,2,1,49295.0,122.0,79,0,3
1,0,1,1,2630.0,124.0,112,0,3
1,1,0,0,43126.0,152.0,257,0,2
1,1,0,0,54827.0,152.0,248,0,2
1,1,0,0,32480.0,152.0,231,0,2
1,1,0,0,29908.0,152.0,43,0,2
1,0,1,1,39644.0,26.0,72,1,2
1,0,0,0,2630.0,152.0,248,0,2
1,1,0,0,29097.0,152.0,57,0,1
1,0,1,1,35841.0,26.0,115,0,2
1,0,1,1,37395.0,122.0,194,0,2
1,0,1,1,38981.0,124.0,95,1,2
1,0,0,1,2630.0,152.0,280,0,1
1,0,1,1,32199.0,25.0,219,0,3
1,0,0,0,26988.0,152.0,20,0,1
1,1,0,0,27767.0,160.0,191,0,1
1,0,1,1,2630.0,26.0,158,0,3
1,0,0,1,30111.0,152.0,93,0,1
1,0,0,1,31897.0,152.0,72,0,1
1,0,1,1,2630.0,122.0,177,0,2
1,1,0,0,33079.0,152.0,102,0,1
1,0,1,1,70941.0,26.0,208,0,2
1,0,1,1,51152.0,124.0,223,0,2
1,1,0,0,39244.0,152.0,268,0,1
1,0,0,1,2630.0,160.0,102,0,2
1,0,1,1,50607.0,124.0,192,0,3
1,0,1,1,33462.0,26.0,177,0,3
1,0,1,1,31455.0,44.0,100,0,2
1,0,1,1,36212.0,26.0,199,1,2
1,0,1,1,29348.0,124.0,242,0,3
1,0,1,1,37905.0,26.0,249,0,2
1,0,1,1,20488.0,124.0,283,0,2
1,0,2,1,43926.0,124.0,283,0,3
1,0,1,1,40973.0,124.0,273,0,3
1,1,0,0,30028.0,152.0,256,0,1
1,0,1,1,23840.0,26.0,72,0,2
1,1,0,0,49547.0,152.0,256,0,1
1,1,0,0,29082.0,152.0,55,0,1
1,0,0,1,2630.0,156.0,206,0,1
1,1,0,0,25894.0,152.0,24,0,1
1,1,1,0,33612.0,26.0,136,0,2
1,1,1,0,39423.0,152.0,186,0,2
1,1,0,0,26423.0,152.0,133,0,1
1,0,0,1,27756.0,152.0,173,0,1
1,0,1,1,2630.0,157.0,204,0,2
1,0,1,1,35122.0,29.0,202,0,2
1,1,0,0,2630.0,152.0,139,0,2
1,0,1,0,33488.0,26.0,174,0,2
1,1,0,1,31034.0,152.0,92,0,1
1,0,0,1,43894.0,152.0,125,0,1
1,0,0,1,34237.0,152.0,156,0,1
1,0,1,1,46525.0,125.0,209,0,3
1,1,0,0,38181.0,152.0,245,0,2
1,0,0,1,2630.0,160.0,204,0,1
1,1,1,0,41749.0,22.0,171,0,3
1,1,0,0,32712.0,152.0,27,0,1
1,1,1,0,47306.0,124.0,103,0,2
1,0,1,1,47724.0,26.0,139,0,2
1,1,0,0,69426.0,152.0,151,0,2
1,0,1,1,43977.0,124.0,187,0,3
1,0,1,1,44182.0,26.0,292,0,3
1,1,0,0,44937.0,152.0,88,0,1
1,0,1,1,50673.0,124.0,55,0,3
1,1,1,0,2630.0,26.0,111,0,3
1,1,0,1,25357.0,152.0,38,0,2
1,1,1,0,49546.0,26.0,264,0,2
1,1,1,0,30561.0,124.0,295,0,2
1,1,1,0,34339.0,26.0,158,0,3
1,1,1,0,2630.0,124.0,103,0,3
1,0,1,1,50204.0,30.0,254,0,3
1,1,0,1,2630.0,152.0,94,0,1
1,0,0,1,27814.0,160.0,36,0,1
1,0,1,1,29200.0,124.0,42,1,2
1,0,1,1,51698.0,124.0,127,0,2
1,0,1,1,33108.0,124.0,182,0,2
1,0,2,1,37536.0,26.0,223,0,3
1,1,1,0,2630.0,124.0,162,0,2
1,1,0,0,29056.0,152.0,298,0,1
1,0,1,1,57167.0,26.0,281,0,2
1,0,1,1,32155.0,152.0,37,0,2
1,0,1,1,2630.0,124.0,103,0,2
1,0,1,1,65631.0,124.0,70,0,3
1,1,0,0,28425.0,152.0,245,0,1
1,0,1,1,33627.0,139.0,183,0,3
1,0,1,0,32630.0,124.0,120,0,2
1,0,0,1,30196.0,160.0,24,0,1
1,1,0,0,30441.0,160.0,102,0,1
1,1,0,0,37261.0,152.0,104,0,1
1,0,1,1,29276.0,26.0,77,0,3
1,1,1,0,27282.0,124.0,102,0,2
1,1,1,0,2630.0,156.0,271,0,2
1,1,0,0,32255.0,152.0,172,0,2
1,1,0,0,38950.0,152.0,195,0,1
1,0,1,1,45932.0,19.0,103,0,3
1,0,1,1,25186.0,30.0,248,0,3
1,0,1,1,49594.0,26.0,213,0,2
1,1,0,0,2630.0,160.0,78,0,1
1,0,0,1,29644.0,152.0,206,0,1
1,1,0,0,24607.0,152.0,222,0,2
1,0,1,1,2630.0,157.0,54,1,3
1,0,1,1,28494.0,25.0,162,0,3
1,1,1,0,56986.0,124.0,282,0,3
1,0,0,0,30348.0,152.0,152,0,2
1,0,0,0,40097.0,152.0,20,0,2
1,1,1,1,61470.0,26.0,244,0,3
1,0,0,1,24380.0,152.0,214,0,1
1,0,1,1,27255.0,122.0,130,1,2
1,0,1,1,43290.0,26.0,192,0,3
1,1,1,0,26280.0,26.0,234,0,3
1,1,0,0,36389.0,160.0,104,0,1
1,0,1,1,53647.0,13.0,171,0,2
1,0,2,1,54484.0,122.0,184,0,3
1,0,1,1,51439.0,26.0,243,1,3
1,0,0,1,46422.0,152.0,233,0,2
1,1,0,0,32602.0,152.0,119,0,2
1,0,0,1,29795.0,152.0,129,0,2
1,0,0,1,2630.0,163.0,150,1,2
1,0,1,0,2630.0,156.0,194,0,2
1,0,1,1,61252.0,26.0,229,1,3
1,0,1,1,27693.0,26.0,151,0,3
1,1,0,0,28003.0,152.0,131,0,1
1,1,0,0,24482.0,152.0,74,0,1
1,0,1,1,24287.0,26.0,187,0,2
1,1,1,0,49779.0,124.0,285,0,2
1,1,1,1,43853.0,124.0,244,0,3
1,1,1,0,2630.0,155.0,189,0,3
1,1,1,0,35671.0,124.0,73,0,3
1,1,0,0,44191.0,152.0,119,0,1
1,0,1,1,34876.0,124.0,42,0,2
1,1,0,1,52296.0,152.0,274,0,1
1,0,1,1,50984.0,124.0,299,0,2
