id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
3809476,Female,20,1,50.0,0,1-2 Year,Yes,2630.0,156.0,75,0
11055377,Female,23,1,15.0,0,< 1 Year,Yes,40840.0,152.0,160,0
3860723,Female,28,1,41.0,0,< 1 Year,Yes,38687.0,152.0,254,0
4742721,Female,23,1,52.0,1,< 1 Year,No,32135.0,151.0,194,0
5100644,Male,24,1,11.0,1,< 1 Year,No,31073.0,152.0,262,0
10557458,Male,68,1,28.0,1,1-2 Year,No,53316.0,124.0,296,0
5097567,Female,44,1,46.0,1,1-2 Year,No,2630.0,26.0,215,0
11335103,Female,26,1,28.0,1,< 1 Year,No,29891.0,152.0,272,0
4367892,Male,31,1,28.0,1,1-2 Year,No,2630.0,157.0,265,0
7624733,Male,46,1,41.0,1,1-2 Year,No,32748.0,124.0,162,0
5279070,Female,45,1,28.0,1,1-2 Year,No,39465.0,124.0,106,0
6580764,Male,31,1,41.0,0,1-2 Year,Yes,2630.0,122.0,268,0
4537164,Male,23,1,28.0,1,< 1 Year,No,27321.0,152.0,278,0
4704759,Male,49,1,35.0,0,> 2 Years,Yes,30476.0,26.0,111,0
3485444,Female,43,1,14.0,0,1-2 Year,No,2630.0,124.0,194,0
3199587,Male,51,1,28.0,0,> 2 Years,Yes,48147.0,26.0,115,0
3339377,Male,53,1,28.0,1,1-2 Year,No,47298.0,26.0,251,0
10407027,Female,22,1,32.0,1,< 1 Year,No,2630.0,160.0,286,0
3396821,Female,23,1,24.0,1,< 1 Year,No,29246.0,152.0,245,0
3632540,Male,23,1,33.0,1,< 1 Year,No,31472.0,152.0,155,0
3792178,Male,68,1,28.0,0,1-2 Year,No,39723.0,26.0,27,0
6467370,Female,53,1,29.0,0,> 2 Years,Yes,2630.0,157.0,57,0
5346499,Female,43,1,28.0,0,1-2 Year,No,32170.0,122.0,188,0
8802064,Female,26,1,33.0,0,1-2 Year,Yes,2630.0,156.0,84,1
6223609,Female,24,1,6.0,1,< 1 Year,No,24261.0,152.0,198,0
6366361,Male,62,1,46.0,0,1-2 Year,Yes,51939.0,26.0,93,0
9234644,Male,30,1,41.0,1,< 1 Year,No,37694.0,152.0,99,0
10041921,Female,24,1,6.0,1,< 1 Year,No,22710.0,152.0,264,0
2530050,Female,24,1,15.0,1,< 1 Year,No,45334.0,152.0,168,0
11016926,Male,45,1,8.0,0,1-2 Year,Yes,36814.0,19.0,165,0
5535471,Female,43,1,28.0,1,1-2 Year,No,2630.0,25.0,289,0
5751178,Female,25,1,33.0,1,< 1 Year,No,33227.0,152.0,269,0
10017818,Male,45,1,28.0,0,1-2 Year,Yes,43739.0,124.0,187,0
4794442,Male,69,1,28.0,0,> 2 Years,Yes,52216.0,124.0,90,0
6833617,Male,62,1,43.0,1,1-2 Year,No,30558.0,124.0,259,0
8821502,Male,60,1,34.0,0,1-2 Year,No,2630.0,26.0,34,0
6255597,Male,46,1,33.0,0,1-2 Year,Yes,31614.0,138.0,13,0
8904181,Male,45,1,3.0,1,1-2 Year,No,2630.0,26.0,71,0
10111513,Female,25,1,37.0,1,< 1 Year,No,29159.0,152.0,104,0
6875306,Male,61,1,28.0,0,> 2 Years,Yes,31672.0,60.0,219,0
3698605,Male,46,1,8.0,1,1-2 Year,No,45297.0,124.0,230,0
1898104,Male,25,1,9.0,1,< 1 Year,No,35433.0,152.0,119,0
280071,Female,24,1,28.0,0,< 1 Year,Yes,35601.0,152.0,223,0
3201427,Female,23,1,15.0,0,< 1 Year,Yes,31751.0,152.0,18,0
2663646,Male,53,1,28.0,0,1-2 Year,No,45624.0,124.0,31,0
1234007,Male,22,1,46.0,1,< 1 Year,No,54217.0,152.0,202,0
10778910,Male,22,1,8.0,1,< 1 Year,No,42897.0,152.0,117,0
4141901,Female,23,1,34.0,1,< 1 Year,No,2630.0,152.0,209,0
8503046,Female,39,1,34.0,1,1-2 Year,No,29440.0,26.0,257,0
2635832,Female,22,1,3.0,1,< 1 Year,No,31341.0,152.0,228,0
5645939,Male,41,1,28.0,0,1-2 Year,Yes,56426.0,124.0,74,0
7799581,Female,44,1,0.0,1,1-2 Year,No,2630.0,30.0,254,0
2438873,Female,25,1,36.0,1,< 1 Year,No,2630.0,26.0,232,0
10862091,Male,45,1,28.0,0,1-2 Year,Yes,36852.0,26.0,222,1
10148682,Female,22,1,10.0,1,< 1 Year,No,29480.0,152.0,183,0
8109311,Male,27,1,11.0,1,< 1 Year,No,24264.0,152.0,47,0
10886497,Female,40,1,46.0,0,1-2 Year,Yes,2630.0,152.0,218,0
7684119,Female,23,1,8.0,0,< 1 Year,Yes,30802.0,152.0,131,0
4817165,Male,62,1,8.0,0,1-2 Year,Yes,34583.0,26.0,80,0
96910,Male,64,1,36.0,0,1-2 Year,Yes,35321.0,124.0,114,0
8659670,Female,25,1,35.0,1,< 1 Year,No,29420.0,152.0,218,0
7512434,Male,33,1,28.0,0,< 1 Year,Yes,45425.0,26.0,148,1
9726678,Male,27,1,50.0,1,< 1 Year,No,29894.0,152.0,48,0
11093867,Male,42,1,15.0,0,1-2 Year,Yes,2630.0,122.0,112,0
3913563,Male,39,1,34.0,1,1-2 Year,No,34290.0,26.0,134,0
10751000,Female,47,1,28.0,1,1-2 Year,No,39251.0,26.0,191,0
1699873,Male,45,1,28.0,1,1-2 Year,No,37142.0,26.0,118,0
5609687,Female,24,1,25.0,1,< 1 Year,No,22909.0,152.0,130,0
10214718,Female,41,1,15.0,0,> 2 Years,Yes,47144.0,26.0,84,0
5078225,Male,56,1,31.0,0,1-2 Year,Yes,2630.0,26.0,167,1
4581825,Female,24,1,46.0,1,< 1 Year,No,2630.0,152.0,124,0
2130969,Male,43,1,28.0,0,1-2 Year,Yes,35791.0,124.0,158,1
8822368,Female,24,1,4.0,0,1-2 Year,Yes,2630.0,156.0,184,1
7815011,Female,59,1,9.0,0,1-2 Year,Yes,2630.0,124.0,11,0
3025023,Female,26,1,45.0,1,< 1 Year,Yes,27152.0,152.0,114,0
11471195,Male,37,1,28.0,0,1-2 Year,Yes,20227.0,26.0,98,0
2722984,Male,44,1,28.0,0,1-2 Year,Yes,44307.0,26.0,42,1
8045832,Male,38,1,28.0,0,1-2 Year,Yes,38267.0,163.0,118,0
6951693,Male,21,1,2.0,0,< 1 Year,Yes,31889.0,152.0,146,0
3877874,Male,21,1,37.0,0,< 1 Year,Yes,37393.0,152.0,255,0
7846966,Male,37,1,29.0,0,1-2 Year,No,31338.0,26.0,223,0
9118791,Female,51,1,8.0,0,1-2 Year,No,32676.0,30.0,296,0
4817114,Female,34,1,45.0,0,1-2 Year,Yes,35438.0,152.0,23,0
2618792,Female,45,1,41.0,1,1-2 Year,No,35698.0,120.0,205,0
515128,Male,46,1,8.0,1,1-2 Year,No,2630.0,124.0,259,0
7615186,Male,27,1,3.0,0,< 1 Year,No,2630.0,160.0,245,0
8533036,Female,25,1,28.0,1,< 1 Year,No,34809.0,152.0,166,0
845882,Male,21,1,4.0,0,1-2 Year,Yes,2630.0,157.0,241,0
4608797,Female,30,1,28.0,0,< 1 Year,Yes,36943.0,152.0,249,0
3955950,Male,53,1,7.0,0,1-2 Year,Yes,2630.0,124.0,49,0
580887,Female,33,1,28.0,1,< 1 Year,No,2630.0,152.0,226,0
7820920,Male,31,1,8.0,1,< 1 Year,No,2630.0,152.0,92,0
8633532,Female,26,1,28.0,1,< 1 Year,No,31479.0,152.0,174,0
9813782,Male,38,1,37.0,0,1-2 Year,Yes,46860.0,124.0,206,0
8091604,Male,39,1,28.0,1,1-2 Year,No,44197.0,124.0,129,0
3687097,Male,36,1,28.0,0,1-2 Year,Yes,36138.0,26.0,13,0
5970320,Female,79,1,28.0,1,1-2 Year,No,41246.0,26.0,173,0
1287628,Female,45,1,28.0,0,1-2 Year,Yes,30355.0,122.0,73,0
10696867,Female,44,1,5.0,1,1-2 Year,No,25423.0,13.0,152,0
8041803,Female,46,1,28.0,1,1-2 Year,No,35109.0,124.0,138,0
11025516,Female,21,1,35.0,1,1-2 Year,Yes,2630.0,124.0,160,0
5033403,Male,24,1,28.0,1,< 1 Year,No,58654.0,26.0,218,0
4724567,Female,22,1,11.0,1,< 1 Year,No,30088.0,152.0,220,0
5169310,Male,54,1,28.0,1,1-2 Year,Yes,2630.0,25.0,272,0
9666213,Female,24,1,30.0,1,< 1 Year,No,2630.0,160.0,293,0
8188216,Male,34,1,15.0,1,1-2 Year,No,29306.0,152.0,291,0
10864413,Female,24,1,8.0,0,< 1 Year,No,33369.0,152.0,101,0
8500959,Male,28,1,8.0,1,< 1 Year,No,42148.0,26.0,167,0
7274465,Male,21,1,27.0,1,< 1 Year,No,2630.0,152.0,134,0
8188243,Male,43,1,28.0,0,1-2 Year,Yes,38353.0,26.0,249,1
3083465,Female,20,1,15.0,0,< 1 Year,Yes,34874.0,160.0,41,0
4689709,Male,31,1,9.0,0,< 1 Year,Yes,37158.0,152.0,178,0
10872177,Male,45,1,28.0,0,> 2 Years,Yes,36308.0,26.0,174,1
5340015,Female,24,1,41.0,1,< 1 Year,No,37454.0,152.0,158,0
1488826,Female,33,1,7.0,0,1-2 Year,Yes,2630.0,124.0,74,0
3346820,Female,68,1,33.0,1,1-2 Year,No,2630.0,124.0,278,0
9729024,Female,75,1,28.0,0,1-2 Year,Yes,33721.0,26.0,22,0
212372,Male,30,1,33.0,0,< 1 Year,Yes,28630.0,152.0,113,0
1928601,Male,74,1,28.0,0,1-2 Year,Yes,39996.0,122.0,258,0
215423,Female,24,1,26.0,1,< 1 Year,No,2630.0,160.0,278,0
4486299,Male,42,1,38.0,0,1-2 Year,Yes,27978.0,124.0,158,0
4888533,Male,54,1,41.0,1,1-2 Year,No,33825.0,26.0,41,0
11501958,Male,60,1,28.0,0,1-2 Year,Yes,37134.0,13.0,289,1
8060586,Male,71,1,28.0,1,1-2 Year,No,43893.0,26.0,147,0
2933220,Female,23,1,28.0,1,< 1 Year,No,31499.0,152.0,244,0
7808744,Male,36,1,8.0,1,1-2 Year,No,33744.0,124.0,282,0
1993784,Male,33,1,48.0,0,< 1 Year,Yes,2630.0,163.0,180,0
4497095,Male,67,1,28.0,1,1-2 Year,No,2630.0,26.0,280,0
7511542,Female,21,1,8.0,1,< 1 Year,Yes,35755.0,160.0,56,0
291338,Male,24,1,2.0,1,< 1 Year,No,31764.0,152.0,76,0
3222985,Male,47,1,28.0,0,> 2 Years,Yes,39281.0,124.0,255,0
4718248,Male,21,1,8.0,1,< 1 Year,No,32648.0,152.0,174,0
6562565,Male,22,1,47.0,1,< 1 Year,No,34973.0,152.0,48,0
5903593,Male,42,1,2.0,0,1-2 Year,Yes,2630.0,156.0,197,0
7737086,Male,23,1,18.0,0,< 1 Year,Yes,2630.0,152.0,158,0
5260506,Female,38,1,28.0,1,1-2 Year,No,35436.0,124.0,144,0
2674945,Female,24,1,28.0,1,< 1 Year,No,2630.0,152.0,101,0
2122528,Female,59,1,28.0,0,1-2 Year,No,43769.0,26.0,213,0
234114,Male,46,1,8.0,1,1-2 Year,No,28314.0,124.0,78,0
6760864,Female,26,1,41.0,1,< 1 Year,No,28578.0,152.0,264,0
834004,Male,35,1,18.0,0,1-2 Year,Yes,33998.0,155.0,270,1
651437,Male,63,1,21.0,0,1-2 Year,Yes,29608.0,124.0,197,0
10277054,Female,51,1,46.0,0,1-2 Year,Yes,2630.0,157.0,215,0
7980375,Female,22,1,47.0,1,< 1 Year,No,34403.0,152.0,209,0
9089793,Male,78,1,28.0,0,1-2 Year,Yes,66784.0,26.0,77,0
1819444,Female,26,1,26.0,0,< 1 Year,Yes,2630.0,152.0,249,0
9720752,Female,45,1,28.0,0,1-2 Year,Yes,34577.0,156.0,49,1
9914731,Female,25,1,28.0,1,< 1 Year,No,45278.0,152.0,239,0
8886229,Female,45,1,5.0,0,1-2 Year,Yes,33136.0,124.0,256,0
2203782,Female,37,1,14.0,1,1-2 Year,No,40207.0,152.0,273,0
5118838,Male,25,1,8.0,0,< 1 Year,Yes,38120.0,160.0,285,0
8516210,Male,22,1,8.0,1,< 1 Year,No,29679.0,152.0,157,0
10788731,Male,51,1,8.0,1,1-2 Year,No,2630.0,26.0,246,0
6620836,Male,41,1,28.0,1,1-2 Year,No,31552.0,124.0,272,0
10029385,Male,50,1,29.0,0,> 2 Years,Yes,2630.0,157.0,131,0
5197543,Female,24,1,41.0,1,< 1 Year,No,24656.0,152.0,50,0
1343568,Female,25,1,13.0,0,< 1 Year,Yes,24254.0,152.0,253,0
8098052,Female,32,1,7.0,0,< 1 Year,Yes,39798.0,124.0,182,1
9939101,Male,28,1,36.0,0,< 1 Year,Yes,35678.0,152.0,39,0
1293711,Female,51,1,8.0,0,1-2 Year,Yes,39506.0,26.0,296,0
8926051,Male,23,1,21.0,0,< 1 Year,Yes,27885.0,152.0,56,0
8624203,Male,47,1,38.0,1,1-2 Year,No,35321.0,154.0,256,0
9620391,Female,30,1,21.0,1,< 1 Year,No,27215.0,152.0,11,0
1535965,Male,51,1,28.0,0,1-2 Year,Yes,37171.0,26.0,226,0
7070871,Female,65,1,28.0,0,> 2 Years,Yes,39114.0,26.0,155,0
3184662,Male,60,1,4.0,0,1-2 Year,Yes,2630.0,156.0,254,0
7497070,Male,63,1,31.0,1,1-2 Year,No,2630.0,26.0,181,0
441329,Female,56,1,28.0,1,1-2 Year,No,2630.0,122.0,83,0
3183636,Male,58,1,8.0,0,1-2 Year,Yes,45961.0,124.0,33,0
8073276,Male,21,1,28.0,0,< 1 Year,Yes,37018.0,160.0,117,0
237033,Female,75,1,28.0,0,1-2 Year,Yes,54979.0,26.0,232,0
3872360,Male,28,1,16.0,0,< 1 Year,Yes,34245.0,152.0,120,0
10547085,Male,32,1,29.0,1,< 1 Year,No,30818.0,152.0,83,0
2358310,Male,28,1,2.0,0,< 1 Year,Yes,25151.0,152.0,270,1
4517823,Male,23,1,30.0,1,< 1 Year,No,23240.0,152.0,172,0
11229205,Male,26,1,28.0,1,< 1 Year,No,2630.0,152.0,31,0
1433811,Female,43,1,48.0,0,1-2 Year,Yes,2630.0,15.0,147,0
4209949,Male,22,1,41.0,1,< 1 Year,No,2630.0,152.0,287,0
11476722,Male,50,1,8.0,0,1-2 Year,Yes,37502.0,124.0,122,0
6469105,Female,24,1,15.0,0,< 1 Year,No,28281.0,152.0,261,0
411152,Male,38,1,15.0,1,1-2 Year,No,36407.0,26.0,262,0
10319577,Female,26,1,41.0,1,< 1 Year,No,37267.0,152.0,295,0
2612392,Female,49,1,8.0,0,1-2 Year,Yes,39554.0,7.0,22,1
7788710,Female,34,1,11.0,1,1-2 Year,No,2630.0,152.0,115,0
4690944,Female,23,1,21.0,1,< 1 Year,No,28587.0,152.0,92,0
6139943,Male,26,1,8.0,0,< 1 Year,Yes,41269.0,152.0,279,0
11480051,Male,29,1,15.0,0,< 1 Year,Yes,46229.0,124.0,121,0
9408217,Female,41,1,8.0,0,1-2 Year,Yes,2630.0,26.0,114,0
182375,Female,72,1,28.0,1,1-2 Year,No,55240.0,26.0,92,0
11024355,Female,24,1,33.0,1,< 1 Year,No,31351.0,152.0,226,0
2673023,Male,44,1,1.0,0,1-2 Year,Yes,2630.0,163.0,65,0
9533310,Female,50,1,15.0,0,1-2 Year,Yes,30776.0,14.0,40,0
7663696,Female,36,1,29.0,1,1-2 Year,No,33242.0,124.0,252,0
4255206,Female,25,1,28.0,1,< 1 Year,No,31448.0,152.0,288,0
1907455,Male,58,1,33.0,1,1-2 Year,No,38316.0,124.0,249,0
9828966,Male,51,1,15.0,1,1-2 Year,No,2630.0,26.0,124,0
9921916,Female,54,1,26.0,1,1-2 Year,No,37551.0,22.0,141,0
4912946,Male,48,1,30.0,0,1-2 Year,Yes,2630.0,124.0,141,0
8553011,Male,32,1,13.0,1,1-2 Year,Yes,33131.0,26.0,116,0
307701,Male,43,1,28.0,0,1-2 Year,Yes,29342.0,124.0,282,0
3824247,Female,22,1,8.0,1,< 1 Year,No,34692.0,152.0,253,0
702160,Female,39,1,28.0,0,> 2 Years,Yes,32754.0,26.0,31,1
2719728,Female,23,1,15.0,1,< 1 Year,No,25129.0,152.0,33,0
5067421,Male,28,1,28.0,0,< 1 Year,Yes,28982.0,124.0,151,1
4438366,Female,22,1,37.0,0,< 1 Year,No,28606.0,152.0,180,0
4867929,Male,48,1,28.0,1,1-2 Year,No,25656.0,26.0,187,0
5666380,Male,35,1,41.0,0,1-2 Year,Yes,28762.0,156.0,298,1
3319115,Male,38,1,9.0,0,1-2 Year,Yes,48154.0,26.0,131,0
2079342,Male,54,1,28.0,0,1-2 Year,Yes,39462.0,26.0,109,0
10332821,Male,24,1,28.0,0,< 1 Year,Yes,49769.0,152.0,191,0
8151220,Male,33,1,38.0,1,1-2 Year,Yes,2630.0,124.0,236,0
10183075,Female,24,1,8.0,1,< 1 Year,No,78434.0,152.0,195,0
7023139,Female,32,1,10.0,0,< 1 Year,Yes,2630.0,156.0,173,0
6838481,Male,25,1,28.0,0,< 1 Year,Yes,47658.0,152.0,246,1
10356921,Male,22,1,47.0,0,< 1 Year,No,33591.0,152.0,142,0
8004251,Male,23,1,25.0,1,< 1 Year,No,39648.0,152.0,94,0
1665292,Male,22,1,37.0,1,< 1 Year,No,23444.0,152.0,78,0
11387660,Female,21,1,3.0,1,< 1 Year,No,21829.0,152.0,171,0
127375,Female,28,1,41.0,1,< 1 Year,Yes,44290.0,152.0,207,0
11205473,Male,40,1,7.0,1,1-2 Year,No,62362.0,124.0,172,0
2185676,Male,53,1,47.0,0,1-2 Year,Yes,36452.0,124.0,291,0
7987000,Female,25,1,17.0,1,< 1 Year,No,2630.0,152.0,13,0
1022061,Female,23,1,16.0,0,< 1 Year,Yes,24986.0,152.0,115,0
3720347,Male,52,1,45.0,0,1-2 Year,Yes,2630.0,156.0,296,0
8724714,Male,23,1,5.0,0,< 1 Year,Yes,2630.0,152.0,246,0
7101147,Female,31,1,28.0,1,1-2 Year,No,28750.0,55.0,129,0
9377026,Male,23,1,37.0,0,< 1 Year,Yes,2630.0,152.0,298,0
10112820,Female,41,1,28.0,0,1-2 Year,Yes,27865.0,124.0,71,0
7249054,Female,36,1,46.0,0,1-2 Year,Yes,19167.0,154.0,149,0
1452003,Male,56,1,11.0,1,1-2 Year,No,32750.0,26.0,75,0
4622750,Female,77,1,8.0,0,1-2 Year,Yes,45527.0,26.0,176,1
1721716,Male,45,1,11.0,0,1-2 Year,Yes,25994.0,26.0,151,1
9235825,Male,54,1,50.0,0,1-2 Year,Yes,36686.0,26.0,164,1
1717962,Male,53,1,43.0,0,1-2 Year,Yes,2630.0,124.0,272,0
1336143,Female,50,1,3.0,0,> 2 Years,Yes,2630.0,124.0,56,0
2987013,Female,26,1,41.0,1,< 1 Year,No,32157.0,152.0,122,0
11252662,Female,45,1,11.0,0,1-2 Year,No,25583.0,124.0,65,0
10080000,Female,25,1,15.0,0,< 1 Year,Yes,38588.0,26.0,194,0
9049325,Male,23,1,8.0,1,< 1 Year,No,66777.0,152.0,159,0
3685270,Male,33,1,28.0,0,< 1 Year,Yes,51618.0,152.0,152,0
10129773,Male,71,1,8.0,0,1-2 Year,Yes,40875.0,7.0,172,0
10941238,Female,49,1,46.0,0,1-2 Year,Yes,25687.0,154.0,178,0
10318523,Male,31,1,23.0,1,< 1 Year,No,27291.0,124.0,151,0
4754751,Male,56,1,28.0,0,1-2 Year,Yes,53841.0,26.0,54,1
9795513,Male,40,1,28.0,0,1-2 Year,No,34844.0,124.0,77,0
4037727,Male,25,1,15.0,0,< 1 Year,No,2630.0,152.0,286,0
19171,Male,22,1,28.0,0,< 1 Year,No,49872.0,152.0,111,0
4044394,Male,25,1,28.0,0,< 1 Year,No,37134.0,152.0,242,0
6572083,Female,42,1,28.0,0,1-2 Year,Yes,54762.0,122.0,221,1
3220265,Male,51,1,46.0,0,1-2 Year,Yes,2630.0,156.0,204,1
6642860,Male,24,1,28.0,1,< 1 Year,No,30883.0,152.0,294,0
1865915,Female,37,1,3.0,0,1-2 Year,Yes,2630.0,154.0,175,0
8349767,Female,24,1,45.0,0,< 1 Year,Yes,2630.0,160.0,291,0
11231878,Male,28,1,28.0,0,< 1 Year,Yes,29063.0,152.0,270,1
10246883,Male,32,1,46.0,0,1-2 Year,No,29000.0,124.0,284,0
2058146,Male,55,1,28.0,0,1-2 Year,Yes,45941.0,26.0,169,0
579602,Female,37,1,28.0,0,1-2 Year,No,32830.0,26.0,283,1
615678,Female,22,1,27.0,1,< 1 Year,No,24773.0,152.0,185,0
6734772,Male,69,1,7.0,1,1-2 Year,No,2630.0,124.0,74,0
4882910,Male,21,1,47.0,0,< 1 Year,Yes,29911.0,160.0,137,1
10441738,Male,21,1,35.0,0,< 1 Year,No,30444.0,152.0,193,0
7243142,Male,28,1,10.0,1,< 1 Year,No,23443.0,152.0,24,0
8920362,Male,21,1,12.0,0,< 1 Year,Yes,29077.0,152.0,193,0
8390122,Male,24,1,33.0,1,< 1 Year,No,39201.0,152.0,87,0
6291626,Male,60,1,28.0,0,1-2 Year,Yes,61442.0,122.0,131,0
5308891,Male,20,1,37.0,0,< 1 Year,Yes,30567.0,163.0,83,0
8617433,Male,24,1,8.0,1,< 1 Year,No,51596.0,152.0,110,0
11343062,Male,23,1,46.0,1,< 1 Year,No,25379.0,152.0,22,0
7249783,Female,26,1,11.0,1,< 1 Year,No,25341.0,152.0,27,0
7713626,Male,48,1,28.0,0,1-2 Year,Yes,28490.0,124.0,230,0
302235,Male,25,1,50.0,1,< 1 Year,No,31773.0,152.0,112,0
9550468,Female,74,1,33.0,1,1-2 Year,Yes,2630.0,163.0,142,0
739651,Male,21,1,46.0,1,< 1 Year,No,28188.0,160.0,33,0
4167595,Female,24,1,46.0,0,< 1 Year,Yes,33990.0,26.0,94,0
8135070,Female,45,1,28.0,1,1-2 Year,No,34692.0,25.0,33,0
8411914,Female,21,1,30.0,0,1-2 Year,Yes,2630.0,156.0,254,0
1275429,Female,29,1,50.0,1,< 1 Year,No,37998.0,152.0,170,0
3320490,Male,70,0,24.0,0,1-2 Year,Yes,27796.0,26.0,79,0
10435692,Male,47,1,28.0,0,1-2 Year,Yes,44629.0,26.0,168,1
8064842,Female,26,1,41.0,1,< 1 Year,No,39709.0,152.0,141,0
10596919,Female,20,1,50.0,0,< 1 Year,Yes,23805.0,160.0,68,0
6396693,Female,26,1,50.0,1,< 1 Year,No,29072.0,152.0,201,0
4973977,Male,44,1,8.0,1,1-2 Year,No,2630.0,26.0,177,0
6254436,Female,22,1,36.0,0,< 1 Year,Yes,24467.0,152.0,74,0
10275207,Male,23,1,15.0,1,< 1 Year,Yes,2630.0,26.0,270,0
2567934,Female,22,1,39.0,0,< 1 Year,Yes,45450.0,152.0,249,0
4315777,Male,47,1,36.0,0,> 2 Years,Yes,2630.0,157.0,276,0
10864507,Male,28,1,50.0,1,< 1 Year,No,27348.0,152.0,110,0
9461916,Male,49,1,28.0,0,1-2 Year,Yes,38794.0,26.0,194,1
1070604,Male,51,1,30.0,1,1-2 Year,No,2630.0,26.0,241,0
1960671,Female,28,1,28.0,1,< 1 Year,No,46185.0,152.0,173,0
8179747,Male,22,1,7.0,1,< 1 Year,No,46711.0,152.0,24,0
6088672,Female,63,1,13.0,0,1-2 Year,Yes,28302.0,26.0,146,1
10744933,Male,45,1,28.0,0,> 2 Years,Yes,73929.0,26.0,33,1
8111650,Male,22,1,5.0,0,< 1 Year,Yes,33730.0,152.0,99,0
3157078,Male,39,1,28.0,0,1-2 Year,No,38728.0,124.0,243,0
11110137,Male,40,1,46.0,0,1-2 Year,Yes,31580.0,124.0,160,0
4528738,Male,41,1,28.0,0,1-2 Year,Yes,35563.0,124.0,197,0
2181248,Female,28,1,8.0,1,< 1 Year,No,44740.0,152.0,292,0
1439162,Male,28,1,36.0,0,< 1 Year,Yes,36307.0,152.0,257,0
9413315,Male,49,1,12.0,0,1-2 Year,Yes,2630.0,156.0,124,0
5231983,Female,20,1,8.0,1,< 1 Year,No,39842.0,160.0,255,0
2465680,Female,24,1,14.0,1,< 1 Year,No,28253.0,152.0,216,0
4841620,Male,45,1,8.0,0,> 2 Years,Yes,2630.0,124.0,144,1
10949808,Male,65,1,41.0,0,> 2 Years,Yes,33116.0,26.0,201,0
7974680,Male,46,1,8.0,0,1-2 Year,Yes,37493.0,124.0,48,0
10729521,Male,46,1,28.0,1,1-2 Year,No,32697.0,124.0,198,0
5296236,Male,27,1,21.0,1,< 1 Year,No,25704.0,152.0,267,0
5048065,Male,23,1,37.0,0,< 1 Year,Yes,2630.0,152.0,293,0
1718368,Male,27,1,27.0,1,< 1 Year,No,30672.0,152.0,20,0
11273052,Male,51,1,50.0,0,1-2 Year,Yes,38200.0,124.0,39,0
6312872,Female,31,1,3.0,1,< 1 Year,No,26261.0,152.0,78,0
1831310,Male,50,1,28.0,0,1-2 Year,Yes,49591.0,124.0,227,0
3285496,Female,51,1,28.0,0,1-2 Year,Yes,48528.0,26.0,210,0
2413155,Male,46,1,13.0,0,1-2 Year,Yes,2630.0,124.0,246,0
7887157,Female,39,1,28.0,0,1-2 Year,Yes,41832.0,124.0,193,0
1901761,Female,23,1,27.0,1,< 1 Year,No,26276.0,152.0,222,0
10257223,Male,46,1,32.0,0,1-2 Year,Yes,2630.0,154.0,242,0
5826018,Female,23,1,34.0,0,< 1 Year,Yes,30709.0,152.0,138,0
202840,Male,71,1,24.0,1,1-2 Year,No,33534.0,145.0,35,0
4580836,Female,23,1,46.0,1,< 1 Year,No,27440.0,152.0,178,0
7930936,Male,33,1,18.0,0,< 1 Year,Yes,30823.0,153.0,197,0
7808976,Female,59,1,50.0,0,1-2 Year,Yes,34129.0,26.0,246,0
6359412,Female,41,1,14.0,0,1-2 Year,Yes,21847.0,30.0,263,0
8704549,Female,22,1,15.0,0,< 1 Year,Yes,2630.0,152.0,23,0
6353576,Male,70,1,35.0,1,1-2 Year,No,39095.0,124.0,203,0
4851424,Male,34,1,8.0,1,1-2 Year,No,38560.0,124.0,203,0
1712336,Female,24,1,27.0,1,< 1 Year,No,24127.0,152.0,133,0
5777467,Male,32,1,28.0,0,< 1 Year,Yes,25450.0,26.0,32,1
4616765,Female,21,1,11.0,0,< 1 Year,Yes,28214.0,152.0,105,1
2401564,Female,23,1,2.0,0,< 1 Year,No,30345.0,152.0,281,0
3099562,Male,72,1,46.0,0,1-2 Year,Yes,50834.0,124.0,73,0
1466391,Male,50,1,11.0,0,1-2 Year,Yes,29252.0,124.0,189,1
4307357,Male,23,1,6.0,0,< 1 Year,Yes,30491.0,151.0,50,0
2763009,Female,24,1,28.0,1,< 1 Year,No,62844.0,152.0,262,0
4124998,Female,29,1,46.0,0,< 1 Year,Yes,27327.0,152.0,121,0
4025006,Female,75,1,14.0,0,1-2 Year,No,2630.0,26.0,114,0
8631930,Male,26,1,33.0,1,< 1 Year,No,25807.0,152.0,162,0
5648136,Female,27,1,26.0,1,< 1 Year,No,30093.0,152.0,208,0
491185,Female,25,1,28.0,0,< 1 Year,Yes,29059.0,152.0,160,0
5399840,Male,50,1,48.0,0,1-2 Year,No,2630.0,124.0,99,0
6519936,Male,23,1,17.0,0,< 1 Year,Yes,31095.0,152.0,180,0
5791363,Female,32,1,35.0,1,< 1 Year,No,30264.0,152.0,281,0
8449217,Female,46,1,3.0,0,> 2 Years,Yes,38285.0,26.0,204,0
9471748,Female,59,1,28.0,0,1-2 Year,Yes,2630.0,26.0,81,1
4189036,Female,24,1,15.0,0,< 1 Year,Yes,2630.0,152.0,225,0
2629697,Male,47,1,28.0,0,> 2 Years,Yes,79954.0,44.0,27,0
9587613,Male,58,1,28.0,0,> 2 Years,Yes,33609.0,122.0,262,0
